OrderID,OrderDate,ShipDate,Status,Channel,CustomerID,ProductID,RepID,RegionID,Quantity,DiscountPct,UnitPrice,Revenue,COGS,Profit
O101372,2025-11-19,2025-11-26,Completed,Field Sales,C0009,P0012,S005,R03,1,0.05,321.04,321.04,293.86,27.18
O101373,2025-11-20,2025-11-24,Returned,Inside Sales,C0020,P0014,S001,R02,5,0.15,627.73,-3138.62,-3210.85,72.23
O101374,2025-11-20,2025-11-25,Completed,Inside Sales,C0002,P0010,S004,R02,3,0.05,773.71,2321.13,1168.26,1152.87
O101375,2025-11-20,2025-11-22,Completed,Online,C0017,P0013,S002,R05,2,0.0,790.14,1580.28,1374.16,206.12
O101376,2025-11-20,2025-11-23,Completed,Online,C0013,P0014,S002,R02,10,0.05,701.57,7015.75,6421.7,594.05
O101377,2025-11-20,2025-11-23,Completed,Online,C0003,P0002,S003,R03,5,0.0,164.73,823.65,120.2,703.45
O101378,2025-11-20,2025-11-22,Completed,Field Sales,C0011,P0003,S001,R02,3,0.0,794.21,2382.63,1133.91,1248.72
O101379,2025-11-20,2025-11-23,Completed,Online,C0012,P0001,S001,R06,1,0.1,822.95,822.95,476.83,346.12
O101380,2025-11-20,2025-11-25,Completed,Partner,C0011,P0010,S003,R02,1,0.0,814.43,814.43,389.42,425.01
O101381,2025-11-20,2025-11-24,Canceled,Partner,C0004,P0007,S004,R04,0,0.1,81.57,0.0,0.0,0.0
O101382,2025-11-20,2025-11-20,Completed,Online,C0018,P0015,S003,R03,3,0.1,746.63,2239.89,2164.14,75.75
O101383,2025-11-20,2025-11-23,Canceled,Inside Sales,C0015,P0008,S005,R02,0,0.05,1236.43,0.0,0.0,0.0
O101384,2025-11-20,2025-11-21,Completed,Partner,C0005,P0003,S004,R05,2,0.0,794.21,1588.42,755.94,832.48
O101385,2025-11-20,2025-11-22,Completed,Partner,C0004,P0002,S005,R04,5,0.0,164.73,823.65,120.2,703.45
O101386,2025-11-21,2025-11-28,Completed,Online,C0018,P0011,S001,R03,2,0.0,810.85,1621.7,1410.18,211.52
O101387,2025-11-21,2025-11-28,Completed,Field Sales,C0011,P0009,S004,R02,10,0.0,1373.48,13734.8,4335.9,9398.9
O101388,2025-11-21,2025-11-24,Completed,Field Sales,C0009,P0012,S003,R03,2,0.0,337.94,675.88,587.72,88.16
O101389,2025-11-21,2025-11-24,Completed,Partner,C0018,P0001,S005,R03,5,0.0,914.39,4571.95,2384.15,2187.8
O101390,2025-11-21,2025-11-22,Completed,Partner,C0020,P0009,S001,R02,1,0.0,1373.48,1373.48,433.59,939.89
O101391,2025-11-21,2025-11-21,Completed,Field Sales,C0002,P0014,S003,R02,1,0.05,701.57,701.57,642.17,59.4
O101392,2025-11-22,2025-11-25,Completed,Field Sales,C0013,P0014,S002,R02,2,0.1,664.65,1329.3,1284.34,44.96
O101393,2025-11-22,2025-11-23,Completed,Field Sales,C0017,P0014,S005,R05,1,0.1,664.65,664.65,642.17,22.48
O101394,2025-11-22,2025-11-25,Completed,Field Sales,C0012,P0011,S005,R06,3,0.0,810.85,2432.55,2115.27,317.28
O101395,2025-11-22,2025-11-27,Completed,Inside Sales,C0020,P0005,S002,R02,2,0.1,487.84,975.67,942.68,32.99
O101396,2025-11-22,2025-11-22,Completed,Field Sales,C0014,P0007,S001,R01,3,0.0,90.63,271.89,236.43,35.46
O101397,2025-11-22,2025-11-22,Completed,Inside Sales,C0011,P0008,S004,R02,3,0.05,1236.43,3709.3,623.64,3085.66
O101398,2025-11-22,2025-11-22,Completed,Inside Sales,C0007,P0002,S003,R06,3,0.0,164.73,494.19,72.12,422.07
O101399,2025-11-22,2025-11-23,Completed,Partner,C0001,P0005,S003,R01,2,0.1,487.84,975.67,942.68,32.99
O101400,2025-11-22,2025-11-25,Completed,Inside Sales,C0003,P0001,S003,R03,5,0.0,914.39,4571.95,2384.15,2187.8
O101401,2025-11-22,2025-11-22,Completed,Field Sales,C0006,P0014,S005,R05,4,0.0,738.5,2954.0,2568.68,385.32
O101402,2025-11-22,2025-11-23,Completed,Inside Sales,C0003,P0007,S002,R03,2,0.0,90.63,181.26,157.62,23.64
O101403,2025-11-22,2025-11-26,Returned,Inside Sales,C0018,P0013,S002,R03,3,0.0,790.14,-2370.42,-2061.24,-309.18
O101404,2025-11-23,2025-11-26,Completed,Inside Sales,C0014,P0008,S001,R01,3,0.0,1301.51,3904.53,623.64,3280.89
O101405,2025-11-23,2025-11-25,Completed,Partner,C0014,P0010,S001,R01,4,0.0,814.43,3257.72,1557.68,1700.04
O101406,2025-11-23,2025-11-30,Completed,Field Sales,C0001,P0005,S004,R01,2,0.0,542.04,1084.08,942.68,141.4
O101407,2025-11-23,2025-11-27,Completed,Inside Sales,C0003,P0005,S002,R03,3,0.05,514.94,1544.81,1414.02,130.79
O101408,2025-11-23,2025-11-27,Completed,Inside Sales,C0010,P0007,S003,R06,5,0.0,90.63,453.15,394.05,59.1
O101409,2025-11-23,2025-11-28,Completed,Online,C0008,P0003,S003,R05,5,0.0,794.21,3971.05,1889.85,2081.2
O101410,2025-11-23,2025-11-26,Completed,Partner,C0015,P0010,S004,R02,2,0.05,773.71,1547.42,778.84,768.58
O101411,2025-11-24,2025-11-25,Completed,Inside Sales,C0002,P0003,S003,R02,2,0.0,794.21,1588.42,755.94,832.48
O101412,2025-11-24,2025-11-27,Completed,Field Sales,C0014,P0012,S003,R01,4,0.1,304.15,1216.58,1175.44,41.14
O101413,2025-11-24,2025-11-24,Completed,Field Sales,C0012,P0002,S005,R06,10,0.0,164.73,1647.3,240.4,1406.9
O101414,2025-11-24,2025-11-29,Completed,Partner,C0014,P0002,S004,R01,5,0.15,140.02,700.1,120.2,579.9
O101415,2025-11-24,2025-11-27,Completed,Field Sales,C0018,P0001,S001,R03,10,0.05,868.67,8686.7,4768.3,3918.4
O101416,2025-11-24,2025-11-28,Completed,Partner,C0010,P0012,S005,R06,2,0.1,304.15,608.29,587.72,20.57
O101417,2025-11-25,2025-11-28,Completed,Partner,C0017,P0003,S004,R05,1,0.1,714.79,714.79,377.97,336.82
O101418,2025-11-25,2025-11-29,Completed,Inside Sales,C0018,P0009,S003,R03,1,0.0,1373.48,1373.48,433.59,939.89
O101419,2025-11-25,2025-11-26,Completed,Online,C0011,P0009,S003,R02,2,0.05,1304.81,2609.61,867.18,1742.43
O101420,2025-11-25,2025-11-28,Completed,Inside Sales,C0010,P0009,S005,R06,3,0.05,1304.81,3914.42,1300.77,2613.65
O101421,2025-11-25,2025-11-27,Completed,Online,C0012,P0010,S005,R06,3,0.05,773.71,2321.13,1168.26,1152.87
O101422,2025-11-25,2025-11-29,Completed,Online,C0002,P0010,S001,R02,1,0.0,814.43,814.43,389.42,425.01
O101423,2025-11-25,2025-11-30,Completed,Inside Sales,C0006,P0011,S004,R05,2,0.05,770.31,1540.62,1410.18,130.44
O101424,2025-11-25,2025-11-26,Completed,Field Sales,C0008,P0011,S004,R05,2,0.15,689.22,1378.44,1410.18,-31.74
O101425,2025-11-25,2025-12-02,Completed,Field Sales,C0004,P0013,S002,R04,1,0.05,750.63,750.63,687.08,63.55
O101426,2025-11-25,2025-11-26,Completed,Online,C0018,P0009,S001,R03,3,0.0,1373.48,4120.44,1300.77,2819.67
O101427,2025-11-25,2025-11-25,Completed,Partner,C0020,P0015,S001,R02,3,0.0,829.59,2488.77,2164.14,324.63
O101428,2025-11-26,2025-11-28,Completed,Field Sales,C0020,P0007,S003,R02,1,0.05,86.1,86.1,78.81,7.29
O101429,2025-11-26,2025-11-30,Completed,Online,C0019,P0005,S004,R02,3,0.0,542.04,1626.12,1414.02,212.1
O101430,2025-11-26,2025-11-29,Completed,Partner,C0009,P0004,S002,R03,1,0.2,591.44,591.44,642.87,-51.43
O101431,2025-11-26,2025-11-30,Returned,Inside Sales,C0014,P0007,S001,R01,1,0.0,90.63,-90.63,-78.81,-11.82
O101432,2025-11-26,2025-12-01,Completed,Field Sales,C0017,P0013,S001,R05,1,0.0,790.14,790.14,687.08,103.06
O101433,2025-11-26,2025-11-30,Completed,Online,C0011,P0009,S005,R02,1,0.1,1236.13,1236.13,433.59,802.54
O101434,2025-11-26,2025-11-26,Completed,Field Sales,C0004,P0002,S003,R04,1,0.0,164.73,164.73,24.04,140.69
O101435,2025-11-27,2025-11-29,Completed,Partner,C0020,P0006,S001,R02,2,0.05,1133.25,2266.49,744.7,1521.79
O101436,2025-11-27,2025-12-01,Completed,Field Sales,C0008,P0015,S005,R05,4,0.0,829.59,3318.36,2885.52,432.84
O101437,2025-11-27,2025-11-28,Completed,Inside Sales,C0013,P0010,S005,R02,4,0.0,814.43,3257.72,1557.68,1700.04
O101438,2025-11-27,2025-11-30,Completed,Partner,C0002,P0004,S005,R02,1,0.0,739.3,739.3,642.87,96.43
O101439,2025-11-27,2025-12-04,Completed,Partner,C0015,P0008,S005,R02,1,0.05,1236.43,1236.43,207.88,1028.55
O101440,2025-11-27,2025-11-28,Completed,Inside Sales,C0015,P0007,S002,R02,1,0.0,90.63,90.63,78.81,11.82
O101441,2025-11-27,2025-11-29,Completed,Partner,C0012,P0011,S004,R06,3,0.1,729.76,2189.3,2115.27,74.03
O101442,2025-11-27,2025-12-02,Completed,Inside Sales,C0002,P0015,S002,R02,3,0.1,746.63,2239.89,2164.14,75.75
O101443,2025-11-27,2025-11-28,Completed,Field Sales,C0013,P0013,S002,R02,3,0.05,750.63,2251.9,2061.24,190.66
O101444,2025-11-27,2025-11-28,Completed,Inside Sales,C0010,P0004,S002,R06,2,0.05,702.33,1404.67,1285.74,118.93
O101445,2025-11-27,2025-12-04,Completed,Partner,C0008,P0007,S002,R05,4,0.0,90.63,362.52,315.24,47.28
O101446,2025-11-27,2025-11-29,Completed,Inside Sales,C0009,P0012,S005,R03,1,0.0,337.94,337.94,293.86,44.08
O101447,2025-11-28,2025-11-30,Completed,Online,C0020,P0009,S003,R02,2,0.0,1373.48,2746.96,867.18,1879.78
O101448,2025-11-28,2025-11-29,Completed,Field Sales,C0015,P0004,S005,R02,3,0.0,739.3,2217.9,1928.61,289.29
O101449,2025-11-28,2025-12-03,Completed,Partner,C0007,P0002,S002,R06,2,0.0,164.73,329.46,48.08,281.38
O101450,2025-11-28,2025-12-01,Completed,Partner,C0016,P0009,S002,R05,3,0.0,1373.48,4120.44,1300.77,2819.67
O101451,2025-11-28,2025-12-01,Completed,Online,C0020,P0005,S005,R02,2,0.1,487.84,975.67,942.68,32.99
O101452,2025-11-28,2025-11-29,Completed,Inside Sales,C0012,P0009,S005,R06,2,0.15,1167.46,2334.92,867.18,1467.74
O101453,2025-11-28,2025-11-30,Completed,Field Sales,C0007,P0009,S005,R06,2,0.1,1236.13,2472.26,867.18,1605.08
O101454,2025-11-28,2025-12-02,Completed,Online,C0001,P0013,S005,R01,2,0.05,750.63,1501.27,1374.16,127.11
O101455,2025-11-28,2025-12-02,Completed,Field Sales,C0009,P0013,S003,R03,1,0.05,750.63,750.63,687.08,63.55
O101456,2025-11-28,2025-12-01,Completed,Inside Sales,C0005,P0004,S005,R05,2,0.0,739.3,1478.6,1285.74,192.86
O101457,2025-11-28,2025-12-03,Completed,Field Sales,C0008,P0004,S004,R05,10,0.0,739.3,7393.0,6428.7,964.3
O101458,2025-11-28,2025-12-05,Completed,Partner,C0018,P0008,S004,R03,2,0.0,1301.51,2603.02,415.76,2187.26
O101459,2025-11-28,2025-11-29,Completed,Field Sales,C0016,P0014,S004,R05,2,0.0,738.5,1477.0,1284.34,192.66
O101460,2025-11-28,2025-11-29,Completed,Field Sales,C0017,P0003,S004,R05,1,0.0,794.21,794.21,377.97,416.24
O101461,2025-11-29,2025-12-02,Completed,Inside Sales,C0009,P0015,S004,R03,1,0.0,829.59,829.59,721.38,108.21
O101462,2025-11-29,2025-11-30,Completed,Online,C0006,P0012,S001,R05,4,0.15,287.25,1149.0,1175.44,-26.44
O101463,2025-11-29,2025-12-04,Completed,Partner,C0013,P0007,S005,R02,2,0.05,86.1,172.2,157.62,14.58
O101464,2025-11-29,2025-12-01,Completed,Inside Sales,C0010,P0011,S005,R06,2,0.0,810.85,1621.7,1410.18,211.52
O101465,2025-11-29,2025-12-01,Completed,Field Sales,C0003,P0001,S004,R03,3,0.2,731.51,2194.54,1430.49,764.05
O101466,2025-11-29,2025-12-04,Completed,Field Sales,C0001,P0008,S005,R01,1,0.0,1301.51,1301.51,207.88,1093.63
O101467,2025-11-29,2025-12-03,Completed,Online,C0012,P0015,S004,R06,3,0.1,746.63,2239.89,2164.14,75.75
O101468,2025-11-30,2025-12-03,Completed,Inside Sales,C0016,P0011,S002,R05,3,0.0,810.85,2432.55,2115.27,317.28
O101469,2025-11-30,2025-12-02,Completed,Online,C0015,P0009,S003,R02,4,0.0,1373.48,5493.92,1734.36,3759.56
O101470,2025-11-30,2025-12-01,Completed,Online,C0014,P0001,S001,R01,2,0.0,914.39,1828.78,953.66,875.12
O101471,2025-11-30,2025-12-04,Completed,Field Sales,C0006,P0012,S002,R05,2,0.05,321.04,642.09,587.72,54.37
O101472,2025-11-30,2025-12-01,Completed,Online,C0002,P0011,S002,R02,5,0.0,810.85,4054.25,3525.45,528.8
O101473,2025-11-30,2025-12-02,Canceled,Online,C0004,P0011,S004,R04,0,0.15,689.22,0.0,0.0,0.0
O101474,2025-11-30,2025-12-05,Completed,Inside Sales,C0020,P0013,S001,R02,1,0.1,711.13,711.13,687.08,24.05
O101475,2025-12-01,2025-12-02,Returned,Field Sales,C0004,P0009,S002,R04,10,0.2,1098.78,-10987.84,-4335.9,-6651.94
O101476,2025-12-01,2025-12-06,Completed,Partner,C0002,P0003,S005,R02,3,0.0,794.21,2382.63,1133.91,1248.72
O101477,2025-12-01,2025-12-03,Completed,Inside Sales,C0019,P0009,S001,R02,5,0.05,1304.81,6524.03,2167.95,4356.08
O101478,2025-12-01,2025-12-03,Completed,Inside Sales,C0005,P0009,S002,R05,1,0.0,1373.48,1373.48,433.59,939.89
O101479,2025-12-01,2025-12-02,Completed,Partner,C0015,P0014,S005,R02,5,0.1,664.65,3323.25,3210.85,112.4
O101480,2025-12-01,2025-12-03,Completed,Partner,C0005,P0001,S002,R05,5,0.1,822.95,4114.76,2384.15,1730.61
O101481,2025-12-01,2025-12-03,Completed,Online,C0005,P0012,S002,R05,3,0.05,321.04,963.13,881.58,81.55
O101482,2025-12-01,2025-12-03,Completed,Partner,C0012,P0006,S003,R06,1,0.05,1133.25,1133.25,372.35,760.9
O101483,2025-12-01,2025-12-06,Completed,Field Sales,C0003,P0007,S005,R03,1,0.15,77.04,77.04,78.81,-1.77
O101484,2025-12-01,2025-12-03,Completed,Partner,C0011,P0011,S005,R02,2,0.05,770.31,1540.62,1410.18,130.44
O101485,2025-12-02,2025-12-07,Completed,Online,C0001,P0005,S005,R01,1,0.05,514.94,514.94,471.34,43.6
O101486,2025-12-02,2025-12-02,Completed,Inside Sales,C0002,P0009,S005,R02,3,0.0,1373.48,4120.44,1300.77,2819.67
O101487,2025-12-02,2025-12-09,Completed,Field Sales,C0019,P0014,S004,R02,5,0.0,738.5,3692.5,3210.85,481.65
O101488,2025-12-02,2025-12-02,Completed,Field Sales,C0002,P0006,S005,R02,4,0.0,1192.89,4771.56,1489.4,3282.16
O101489,2025-12-02,2025-12-05,Completed,Inside Sales,C0013,P0008,S004,R02,1,0.0,1301.51,1301.51,207.88,1093.63
O101490,2025-12-02,2025-12-06,Completed,Field Sales,C0010,P0009,S001,R06,2,0.0,1373.48,2746.96,867.18,1879.78
O101491,2025-12-02,2025-12-02,Completed,Inside Sales,C0013,P0012,S005,R02,1,0.0,337.94,337.94,293.86,44.08
O101492,2025-12-02,2025-12-05,Completed,Partner,C0016,P0012,S001,R05,5,0.15,287.25,1436.24,1469.3,-33.06
O101493,2025-12-02,2025-12-06,Completed,Online,C0016,P0001,S001,R05,2,0.05,868.67,1737.34,953.66,783.68
O101494,2025-12-02,2025-12-04,Completed,Inside Sales,C0015,P0002,S004,R02,2,0.2,131.78,263.57,48.08,215.49
O101495,2025-12-02,2025-12-04,Completed,Online,C0019,P0014,S004,R02,3,0.0,738.5,2215.5,1926.51,288.99
O101496,2025-12-02,2025-12-05,Completed,Inside Sales,C0009,P0015,S004,R03,10,0.15,705.15,7051.52,7213.8,-162.28
O101497,2025-12-02,2025-12-02,Completed,Online,C0013,P0007,S003,R02,1,0.0,90.63,90.63,78.81,11.82
O101498,2025-12-02,2025-12-04,Completed,Online,C0012,P0008,S002,R06,1,0.15,1106.28,1106.28,207.88,898.4
O101499,2025-12-02,2025-12-02,Completed,Field Sales,C0005,P0014,S002,R05,3,0.15,627.73,1883.18,1926.51,-43.33
O101500,2025-12-02,2025-12-06,Completed,Field Sales,C0009,P0013,S002,R03,3,0.05,750.63,2251.9,2061.24,190.66
O101501,2025-12-03,2025-12-04,Completed,Online,C0010,P0014,S003,R06,2,0.0,738.5,1477.0,1284.34,192.66
O101502,2025-12-03,2025-12-06,Completed,Field Sales,C0009,P0012,S001,R03,2,0.0,337.94,675.88,587.72,88.16
O101503,2025-12-03,2025-12-08,Completed,Online,C0017,P0007,S002,R05,3,0.1,81.57,244.7,236.43,8.27
O101504,2025-12-03,2025-12-06,Completed,Partner,C0004,P0004,S004,R04,1,0.1,665.37,665.37,642.87,22.5
O101505,2025-12-03,2025-12-06,Completed,Online,C0019,P0003,S001,R02,5,0.0,794.21,3971.05,1889.85,2081.2
O101506,2025-12-03,2025-12-04,Completed,Inside Sales,C0012,P0013,S002,R06,10,0.05,750.63,7506.33,6870.8,635.53
O101507,2025-12-03,2025-12-06,Completed,Online,C0008,P0001,S005,R05,4,0.1,822.95,3291.8,1907.32,1384.48
O101508,2025-12-03,2025-12-05,Completed,Field Sales,C0005,P0007,S003,R05,3,0.0,90.63,271.89,236.43,35.46
O101509,2025-12-03,2025-12-06,Completed,Online,C0009,P0014,S005,R03,10,0.05,701.57,7015.75,6421.7,594.05
O101510,2025-12-04,2025-12-05,Completed,Field Sales,C0007,P0008,S001,R06,1,0.0,1301.51,1301.51,207.88,1093.63
O101511,2025-12-04,2025-12-07,Completed,Inside Sales,C0001,P0011,S004,R01,5,0.0,810.85,4054.25,3525.45,528.8
O101512,2025-12-04,2025-12-05,Completed,Partner,C0011,P0002,S003,R02,2,0.15,140.02,280.04,48.08,231.96
O101513,2025-12-04,2025-12-05,Completed,Partner,C0007,P0004,S004,R06,4,0.0,739.3,2957.2,2571.48,385.72
O101514,2025-12-04,2025-12-08,Completed,Field Sales,C0020,P0012,S001,R02,2,0.0,337.94,675.88,587.72,88.16
O101515,2025-12-04,2025-12-09,Completed,Online,C0012,P0008,S001,R06,2,0.1,1171.36,2342.72,415.76,1926.96
O101516,2025-12-04,2025-12-06,Completed,Partner,C0005,P0014,S005,R05,10,0.1,664.65,6646.5,6421.7,224.8
O101517,2025-12-04,2025-12-08,Returned,Partner,C0007,P0005,S002,R06,1,0.05,514.94,-514.94,-471.34,-43.6
O101518,2025-12-04,2025-12-07,Completed,Partner,C0016,P0011,S003,R05,10,0.2,648.68,6486.8,7050.9,-564.1
O101519,2025-12-04,2025-12-08,Completed,Field Sales,C0006,P0007,S004,R05,1,0.05,86.1,86.1,78.81,7.29
O101520,2025-12-04,2025-12-06,Completed,Online,C0006,P0014,S004,R05,1,0.2,590.8,590.8,642.17,-51.37
O101521,2025-12-04,2025-12-09,Completed,Online,C0008,P0010,S003,R05,1,0.1,732.99,732.99,389.42,343.57
O101522,2025-12-04,2025-12-08,Completed,Inside Sales,C0017,P0003,S005,R05,4,0.0,794.21,3176.84,1511.88,1664.96
O101523,2025-12-04,2025-12-08,Completed,Inside Sales,C0014,P0010,S002,R01,2,0.05,773.71,1547.42,778.84,768.58
O101524,2025-12-05,2025-12-06,Completed,Field Sales,C0020,P0004,S001,R02,2,0.15,628.4,1256.81,1285.74,-28.93
O101525,2025-12-05,2025-12-07,Completed,Partner,C0001,P0001,S003,R01,2,0.2,731.51,1463.02,953.66,509.36
O101526,2025-12-05,2025-12-07,Completed,Field Sales,C0019,P0001,S001,R02,3,0.0,914.39,2743.17,1430.49,1312.68
O101527,2025-12-05,2025-12-10,Completed,Field Sales,C0012,P0002,S005,R06,1,0.1,148.26,148.26,24.04,124.22
O101528,2025-12-05,2025-12-08,Completed,Field Sales,C0013,P0011,S001,R02,5,0.1,729.76,3648.82,3525.45,123.37
O101529,2025-12-05,2025-12-07,Canceled,Partner,C0015,P0006,S002,R02,0,0.1,1073.6,0.0,0.0,0.0
O101530,2025-12-05,2025-12-09,Completed,Field Sales,C0012,P0001,S001,R06,2,0.0,914.39,1828.78,953.66,875.12
O101531,2025-12-05,2025-12-06,Completed,Field Sales,C0010,P0002,S004,R06,3,0.0,164.73,494.19,72.12,422.07
O101532,2025-12-05,2025-12-06,Returned,Field Sales,C0018,P0014,S002,R03,2,0.0,738.5,-1477.0,-1284.34,-192.66
O101533,2025-12-05,2025-12-08,Completed,Online,C0011,P0001,S001,R02,5,0.1,822.95,4114.76,2384.15,1730.61
O101534,2025-12-05,2025-12-07,Returned,Field Sales,C0014,P0006,S003,R01,2,0.2,954.31,-1908.62,-744.7,-1163.92
O101535,2025-12-06,2025-12-07,Completed,Online,C0007,P0015,S002,R06,5,0.0,829.59,4147.95,3606.9,541.05
O101536,2025-12-06,2025-12-09,Completed,Field Sales,C0001,P0014,S004,R01,1,0.0,738.5,738.5,642.17,96.33
O101537,2025-12-06,2025-12-11,Completed,Field Sales,C0007,P0006,S002,R06,1,0.0,1192.89,1192.89,372.35,820.54
O101538,2025-12-06,2025-12-07,Completed,Inside Sales,C0019,P0015,S004,R02,5,0.1,746.63,3733.16,3606.9,126.26
O101539,2025-12-06,2025-12-10,Completed,Inside Sales,C0013,P0003,S005,R02,1,0.1,714.79,714.79,377.97,336.82
O101540,2025-12-06,2025-12-09,Completed,Inside Sales,C0004,P0010,S004,R04,2,0.05,773.71,1547.42,778.84,768.58
O101541,2025-12-06,2025-12-10,Completed,Online,C0005,P0013,S002,R05,2,0.0,790.14,1580.28,1374.16,206.12
O101542,2025-12-06,2025-12-10,Completed,Inside Sales,C0012,P0001,S005,R06,5,0.1,822.95,4114.76,2384.15,1730.61
O101543,2025-12-06,2025-12-07,Completed,Field Sales,C0004,P0012,S003,R04,1,0.0,337.94,337.94,293.86,44.08
O101544,2025-12-07,2025-12-08,Completed,Inside Sales,C0006,P0006,S004,R05,1,0.0,1192.89,1192.89,372.35,820.54
O101545,2025-12-07,2025-12-08,Returned,Inside Sales,C0005,P0005,S002,R05,5,0.05,514.94,-2574.69,-2356.7,-217.99
O101546,2025-12-07,2025-12-09,Returned,Field Sales,C0015,P0004,S003,R02,2,0.05,702.33,-1404.67,-1285.74,-118.93
O101547,2025-12-07,2025-12-12,Completed,Online,C0018,P0007,S004,R03,3,0.2,72.5,217.51,236.43,-18.92
O101548,2025-12-07,2025-12-10,Canceled,Inside Sales,C0009,P0013,S004,R03,0,0.0,790.14,0.0,0.0,0.0
O101549,2025-12-07,2025-12-11,Completed,Inside Sales,C0007,P0005,S002,R06,1,0.0,542.04,542.04,471.34,70.7
O101550,2025-12-07,2025-12-10,Completed,Field Sales,C0008,P0015,S002,R05,5,0.0,829.59,4147.95,3606.9,541.05
O101551,2025-12-07,2025-12-09,Completed,Field Sales,C0017,P0004,S005,R05,1,0.05,702.33,702.33,642.87,59.46
O101552,2025-12-07,2025-12-10,Returned,Inside Sales,C0013,P0004,S005,R02,1,0.0,739.3,-739.3,-642.87,-96.43
O101553,2025-12-07,2025-12-09,Returned,Partner,C0017,P0001,S005,R05,2,0.1,822.95,-1645.9,-953.66,-692.24
O101554,2025-12-07,2025-12-10,Completed,Online,C0001,P0001,S002,R01,1,0.05,868.67,868.67,476.83,391.84
O101555,2025-12-07,2025-12-08,Completed,Online,C0012,P0005,S004,R06,1,0.0,542.04,542.04,471.34,70.7
O101556,2025-12-07,2025-12-09,Completed,Partner,C0008,P0015,S003,R05,5,0.1,746.63,3733.16,3606.9,126.26
O101557,2025-12-08,2025-12-08,Canceled,Online,C0003,P0014,S005,R03,0,0.15,627.73,0.0,0.0,0.0
O101558,2025-12-08,2025-12-15,Completed,Partner,C0015,P0004,S002,R02,4,0.1,665.37,2661.48,2571.48,90.0
O101559,2025-12-08,2025-12-10,Completed,Online,C0016,P0015,S001,R05,2,0.0,829.59,1659.18,1442.76,216.42
O101560,2025-12-08,2025-12-13,Completed,Field Sales,C0018,P0012,S001,R03,2,0.0,337.94,675.88,587.72,88.16
O101561,2025-12-08,2025-12-11,Completed,Inside Sales,C0009,P0011,S002,R03,4,0.15,689.22,2756.89,2820.36,-63.47
O101562,2025-12-08,2025-12-09,Completed,Online,C0019,P0002,S005,R02,3,0.1,148.26,444.77,72.12,372.65
O101563,2025-12-08,2025-12-11,Completed,Inside Sales,C0003,P0002,S004,R03,2,0.05,156.49,312.99,48.08,264.91
O101564,2025-12-08,2025-12-11,Completed,Field Sales,C0014,P0014,S003,R01,2,0.0,738.5,1477.0,1284.34,192.66
O101565,2025-12-09,2025-12-10,Completed,Online,C0018,P0010,S004,R03,4,0.05,773.71,3094.83,1557.68,1537.15
O101566,2025-12-09,2025-12-11,Completed,Online,C0006,P0008,S001,R05,2,0.05,1236.43,2472.87,415.76,2057.11
O101567,2025-12-09,2025-12-14,Completed,Field Sales,C0010,P0013,S004,R06,2,0.0,790.14,1580.28,1374.16,206.12
O101568,2025-12-09,2025-12-16,Completed,Partner,C0011,P0004,S005,R02,1,0.15,628.4,628.4,642.87,-14.47
O101569,2025-12-09,2025-12-11,Completed,Partner,C0011,P0012,S001,R02,2,0.1,304.15,608.29,587.72,20.57
O101570,2025-12-09,2025-12-13,Completed,Inside Sales,C0004,P0010,S003,R04,2,0.15,692.27,1384.53,778.84,605.69
O101571,2025-12-09,2025-12-11,Completed,Partner,C0010,P0013,S005,R06,3,0.15,671.62,2014.86,2061.24,-46.38
O101572,2025-12-09,2025-12-14,Completed,Partner,C0009,P0001,S005,R03,1,0.2,731.51,731.51,476.83,254.68
O101573,2025-12-09,2025-12-10,Completed,Inside Sales,C0013,P0012,S001,R02,1,0.0,337.94,337.94,293.86,44.08
O101574,2025-12-09,2025-12-13,Completed,Field Sales,C0008,P0002,S003,R05,1,0.1,148.26,148.26,24.04,124.22
O101575,2025-12-09,2025-12-10,Completed,Online,C0012,P0005,S004,R06,2,0.0,542.04,1084.08,942.68,141.4
O101576,2025-12-09,2025-12-11,Completed,Partner,C0012,P0012,S003,R06,1,0.0,337.94,337.94,293.86,44.08
O101577,2025-12-09,2025-12-12,Completed,Field Sales,C0017,P0013,S001,R05,2,0.05,750.63,1501.27,1374.16,127.11
O101578,2025-12-09,2025-12-11,Completed,Inside Sales,C0005,P0007,S001,R05,4,0.1,81.57,326.27,315.24,11.03
O101579,2025-12-10,2025-12-15,Completed,Field Sales,C0013,P0010,S004,R02,1,0.1,732.99,732.99,389.42,343.57
O101580,2025-12-10,2025-12-11,Completed,Online,C0004,P0009,S001,R04,5,0.0,1373.48,6867.4,2167.95,4699.45
O101581,2025-12-10,2025-12-10,Completed,Inside Sales,C0017,P0010,S001,R05,1,0.0,814.43,814.43,389.42,425.01
O101582,2025-12-10,2025-12-13,Completed,Partner,C0003,P0009,S002,R03,10,0.0,1373.48,13734.8,4335.9,9398.9
O101583,2025-12-10,2025-12-11,Completed,Online,C0003,P0007,S001,R03,3,0.2,72.5,217.51,236.43,-18.92
O101584,2025-12-10,2025-12-17,Completed,Inside Sales,C0018,P0008,S002,R03,3,0.1,1171.36,3514.08,623.64,2890.44
O101585,2025-12-10,2025-12-14,Completed,Field Sales,C0014,P0013,S002,R01,1,0.0,790.14,790.14,687.08,103.06
